KO,NC_128,NC_134,NC_136,NC_137,NC_138,NC_139,NC_140,NC_143,NC_144,NC_145,NC_146,NC_147,NC_148,NC_149,NC_150,NC_151,NC_152,NC_153,NC_154,NC_155,NC_156,NC_157,NC_158,NC_159,NC_160,NC_161,NC_162,NC_163,NC_164,NC_165,NC_166,NC_167,NC_168,NC_169,NC_173,NC_174,NC_176,NC_177,NC_180,NC_181,NC_182,NC_183,NC_184,NC_185,NC_186,NC_199,NC_200,NC_201,NC_202,NC_204,NC_205,NC_206,NC_207,NC_209,NC_210,NC_214,NC_218,NC_219,NC_220,NC_224,NC_225,NC_241,SLE_1,SLE_100,SLE_106,SLE_11,SLE_113,SLE_117,SLE_119,SLE_12,SLE_120,SLE_121,SLE_122,SLE_125,SLE_129,SLE_131,SLE_132,SLE_170,SLE_171,SLE_172,SLE_175,SLE_178,SLE_179,SLE_18,SLE_189,SLE_19,SLE_191,SLE_192,SLE_193,SLE_195,SLE_196,SLE_197,SLE_198,SLE_2,SLE_212,SLE_213,SLE_215,SLE_216,SLE_226,SLE_227,SLE_228,SLE_229,SLE_23,SLE_232,SLE_234,SLE_235,SLE_24,SLE_243,SLE_244,SLE_247,SLE_248,SLE_249,SLE_250,SLE_251,SLE_252,SLE_253,SLE_254,SLE_255,SLE_256,SLE_257,SLE_26,SLE_266,SLE_267,SLE_269,SLE_27,SLE_271,SLE_272,SLE_273,SLE_276,SLE_277,SLE_278,SLE_279,SLE_280,SLE_281,SLE_37,SLE_39,SLE_40,SLE_45,SLE_48,SLE_50,SLE_52,SLE_53,SLE_54,SLE_56,SLE_59,SLE_6,SLE_62,SLE_63,SLE_69,SLE_7,SLE_71,SLE_72,SLE_75,SLE_78,SLE_80,SLE_82,SLE_83,SLE_84,SLE_85,SLE_87,SLE_89,SLE_91,SLE_92,SLE_95,SLE_99
K02469,0.000507421,0.000524756,0.000145998,0.000286218,0.000757108,0.000481706,0.000245251,0.000140114,0.00041802,0.000451049,0.00094451,0.000437968,0.00056075,0.000476274,0.000654366,0.000873644,0.000691234,0.000435828,0.000424569,0,0.000353184,0.000508601,0.00044897,0.000357416,0.000257156,0.000265201,0.000345169,0.000397719,0.000513306,0.000681546,0.000627216,0.000515645,0.000552345,0.000174441,0.000347241,0.000462709,0.000492223,0.000563063,0.000762406,0.000333802,0.000138534,0.000854965,0.000698028,0.000420904,0.000604729,0.000628057,0.000647337,0.000347286,0.000305498,0.000457287,0.00069903,0.0005756,0.000482758,0.000371349,0.000442214,0.000212803,0.000460962,0.000395919,0.000364332,0.000552225,0.000333764,0.000337738,0.000456068,0.00074403,0.000851557,0.00042712,0.000889869,0.000335446,0.000400269,0.000645479,0.000359462,0.000494054,0.000220017,0.000413685,0.00047401,0.000406381,0.001502427,0.00063589,0.000288078,0.000460028,0.000556977,0.000269035,0.000325406,0.00087283,0.000273296,0.000728984,0.000517615,0,0.00053951,0.000412753,0.000312437,0.000585802,0.000406156,0.000853537,0.000591116,0.000507584,0.000452648,0.000481181,0.000306423,0.000912409,0.00053907,0.000664389,0.000410203,0.000354175,0.00050871,0.000371654,0.000549894,0.000260242,0.000478228,0.000427601,0.000380199,0,0.000695873,0.00058257,0.000573054,9.49E-05,0.000584323,0.000163263,0.000293411,0.000463655,0.000565262,0.000372886,0,0.000334205,0.000276714,0.000286302,0.000374082,0.000410237,0.000509609,0,0.000252467,0.000435128,0.00061685,0.000571485,0.00081364,0.000691057,0.000572974,0.000465613,0.000428792,0.000407873,0.000405522,0.000603144,0.00070578,0.000509731,0.000233239,0.000502157,0.000283511,0.000505842,0.000390969,0.000396377,0.00195632,0.000549231,0.000496205,0.000543595,0.002859083,0.000205649,0.000460321,0.000829704,0.000648373,0.000354715,0.000517976,0.000463513,0.000401044,0.000265466,0.000868824
K02470,0.000668709,0.000501395,0.00027171,0.000629823,0.000932127,0.000760892,0.000485854,0.000269431,0.000562872,0.000659497,0.000587477,0.000242465,0.000642136,0.000943189,0.001026783,0.000703861,0.000315239,0.000250005,0.000926391,0,0.000449712,0.000854858,0.00060737,0,0.000215536,0.000161475,0.000739865,0.000603931,0.000397804,0.000400961,0.000632168,0.000486621,0.000702749,0.000413377,0.00044903,0.000346081,0.000284591,0.000851101,0.000878344,0.000379696,0.000368603,0.000721828,0.000541933,0.000583513,0.000549782,0.000264805,0.000606022,0.000548735,0.000161384,0.000655961,0.001052945,0.00059371,0.001034224,0.000686109,0.000206585,0.000379356,0.000726455,0.000290861,0.000456422,0.000720138,0.000669666,0.000350599,0.000362897,0.000969464,0,0.000715181,0.001018406,0.000592237,0.000316438,0.000794852,0.000183657,0.000434421,0.000206899,0.000801894,0.000861131,0.001097514,0.000350593,0.000572363,0.000227822,0.000430672,0.001389486,0.000241719,0.00082355,0.000617592,0.000523263,0.000500669,0.000407882,0.000389786,0.000714111,0.0006529,0.00023861,0.000782195,0.000492251,0.000108897,0.000462825,0.000656699,0,0.000413366,0.000498506,0.001052379,0.000680852,0.000876834,0.000459913,0.000195945,0.000538778,0.000643684,0.000568956,0,0.00062248,0.000461911,0,0,0.000854866,0.000289857,0.000704385,0.000332498,0.000252488,0.000631561,0.00037092,0.000668873,0.000428119,0.000455364,0,0.000172614,0.000188498,0.000617348,0.000757871,0.00031284,0.000786468,0,0,0.000625144,0.00038778,0.000576758,0.000813592,0.000759355,0.000906061,0.000647953,0.000302194,0.000762448,0.000703392,0.000613579,0.00087998,0.000579716,0.000722404,0.000870651,0.000483144,0.000829566,0,0.000627463,0,0.000777431,0.000517118,0.000433329,0,0.000185945,0.000269572,0.000887723,0.000477887,0.000458782,0.00035003,0.000310264,0.000360429,0.000658232,0
K02472,6.24E-05,0,0,0.000210319,0.000263305,0,0,0,9.93E-05,0.00024092,0,0,0,0,0,0,0,0,0,0,0,0.000210836,8.99E-05,0,0,0,7.44E-05,0,0,0,0,0.000301662,0.000158385,0,0,0.000217906,0,0,0,0,0,0,0,7.08E-05,0,0,0,0.000197739,0,0,0.000261921,0,0,0,0,0,-0.000362898,0.000232552,0,4.76E-05,0,0,0,0,0,9.35E-05,0,0.00039513,0,7.84E-05,0,0,0,0,0,0,0,0,0,0,9.19E-05,0,0,0,0.000101477,0,0.000152344,0,0.000415317,0,0,0,0,0,0,0,0,0,0.000451812,0.000649259,0,0,0.000184788,0,0.000157566,0.000230342,0.000167135,0,0.000105023,0.000100745,0,0,0,0,0.000389004,0,0,0,7.24E-05,0.000104973,0.000213503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000230427,0,0.000128065,0,0,0,7.95E-05,0,0,0,4.33E-05,0,0,0,0.000101518,0,0.000124967,0,0.000127819,0,0,0,9.26E-05,0,0,0.000102418,0,0,4.77E-05,0
K02473,7.00E-05,0,0,0,0,0,0,0,0,0,0.000138164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127163,0,0.000124951,0,0,0,0,0,0,0.000101097,0,0,0,0,0,0,0,0,0,0,8.36E-05,0,0,0,0.000116507,0.000150708,0,0,0,1.00E-04,0,0,0,0,0,0,0,0.000308526,0,0,0,0,0,0,0,0,0,0,0.000101256,0,0.00012067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117298,0,0,0,0,0,0.000107486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106839,0,0,0,0,0,0,0,0,0,0,0,0.000118552,0,0.000143824,0,0,0
K02474,0.002228787,0.001994609,0.001845102,0.002170627,0.002047548,0.002314764,0.002857622,0.001769949,0.001994868,0.002312536,0.003280064,0.001263404,0.001870925,0.002042123,0.002520347,0.00194156,0.002462255,0.00158799,0.002583446,0.001466769,0.002613718,0.002075266,0.001198014,0.002543022,0.001132574,0.002714633,0.001924475,0.001810045,0.002337573,0.002883301,0.003021656,0.001540336,0.002231083,0.003055064,0.002673748,0.001540086,0.002560739,0.002408961,0.002288611,0.00350308,0.002571845,0.002266384,0.002420543,0.002439894,0.002352706,0.002955375,0.001650332,0.002268556,0.003112481,0.002663163,0.002397175,0.003131947,0.0014671,0.00350189,0.002284504,0.001857841,0.002209334,0.001609154,0.002613314,0.00135579,0.002171545,0.002796126,0.002985515,0.001932513,0.001978529,0.002664287,0.002575425,0.002094124,0.002823497,0.001551922,0.001601692,0.003309482,0.002198402,0.003389288,0.002159278,0.002938079,0.001142194,0.002014919,0.000487272,0.001783862,0.003112468,0.002163019,0.002585435,0.002128465,0.001325419,0.002421408,0.00250999,0.002425019,0.002414814,0.002864828,0.001724146,0.002812504,0.002375433,0.002495564,0.002427584,0.002254327,0.001272198,0.002414167,0.00227629,0.00282821,0.002053104,0.00200373,0.002659457,0.000955536,0.002603089,0.001611831,0.002302525,0.002102161,0.002575672,0.001738295,0.00119651,0.002148295,0.002561389,0.001933677,0.002799328,0.003465222,0.00244522,0.001873385,0.002749692,0.002268643,0.001981614,0.001709828,0.001150072,0.00297412,0.003251725,0.00258176,0.002038084,0.001180675,0.002198009,0.002197363,0.003541925,0.001014741,0.001923166,0.001087682,0.002717392,0.002466727,0.002387847,0.001585999,0.001813437,0.003242623,0.002851121,0.002417309,0.002300064,0.002537501,0.003049655,0.00235882,0.002681325,0.003074268,0.000638002,0.000838905,0,0.002061172,0.00285085,0.003376106,0,0.002815387,0.002902987,0.00294496,0.002966285,0.002008969,0.001537893,0.003110919,0.001740345,0.002396766,0.00075533
K02477,0,0,9.91E-05,0,7.16E-05,0,0,9.20E-05,0,0,0,0.000179578,8.77E-05,0,0.000103119,0,0.000151487,0,0,0,0,0,0,0,0.000165999,0.000136271,0,0,0,6.31E-05,0,0,0,0,0.000117088,7.94E-05,0,3.70E-05,8.17E-05,0,0,0,9.53E-05,0,0,0,0,0,0,0,0,0,9.83E-05,0,0,0.000309243,9.09E-05,0.000111533,0,0.000108128,4.53E-05,0,0.000159707,0.000117951,0.000264182,6.97E-05,9.42E-05,0.000205158,0,0,0.000123933,0,0,0,4.34E-05,0,0,0,0,0,0,0,0.000104655,7.57E-05,0.000179226,0,0,0,0,0,0,0,0,0,0,0.000210336,0,0,0,0,7.81E-05,0,0,0.000133044,0,5.80E-05,9.48E-05,0,0,5.41E-05,0.000144724,0,0,0,0.000152656,0,7.26E-05,0,0,0,0.000145507,7.97E-05,0.000426685,0,0,6.75E-05,0.000108513,9.30E-05,0,0.001804133,0,0,0.00014882,0,0,0,6.46E-05,0,0,0,0,0,0,7.32E-05,0,4.19E-05,0.000114058,0,0.000304608,0.000104875,0,0,0,0.000240864,0,0,0,0,7.49E-05,0,0,0.000112061,0,6.79E-05,0
K02481,0.000120232,0.000381909,0.000142491,0.000505402,0.000529965,0.000257444,0,0.000250443,0.000240693,0,0.000306124,0.00022948,0.000277995,0.000347582,0.000285504,0,0.000149491,0.000191488,0,0,0.000108735,0.00047503,0.000136363,0,0,0.000139108,0.000293941,0.000279725,0,0.000393934,0.000447524,0,0.000177351,0,0.000152467,0.000433135,0.000201026,0.000264294,0.000454253,0,0.000115123,0.000158249,0.000109044,7.88E-05,0.00027553,0,0,0.00017299,0,0.000169916,0.000224635,9.80E-05,0.00023256,0,0,0,0.000291376,0.000104915,0.000184104,0.000540104,7.27E-05,0.000152326,0.000102134,0,0,0.000219318,0.000399344,0,0.000293621,0.000285478,0,8.94E-05,0,0.000286297,0.00013323,0.000222572,0,0.000450633,0,0.000128627,0.000364595,0,0.000424561,0.000411638,0.000138254,0,0,0,0.000312769,0.000102502,0,0.000270521,0,0.000151335,0.000273124,0.000585022,0,0.000112436,0.000364134,0.000419464,0.000227312,0.000340091,0.000259637,0,0.000158285,8.21E-05,0.00024751,0,0.00024539,0.000250465,0,0,0.000210928,0,0.000204137,9.63E-05,0.000216968,0,9.29E-05,0.000411251,0.000773177,0.000221071,0,0,0,9.68E-05,0.000298372,0.000227832,0.000225563,0,0,0.000112511,0,0,0.00033943,0.000342711,0.000357698,0.000229176,0.000397908,6.97E-05,0.000194059,0.000355278,0.000266231,0.000116555,7.25E-05,6.72E-05,0.000440243,0.000294938,0,0.000131709,0,0.000277805,0.000249438,0,0,0.000152139,0.000108494,0.000169513,0.000223911,0,0.00013013,0,0.000129437,0.000216713,0
K02499,0,0,0,0,0,0,0,0,0,0,0,0.000218912,0,0,0,0,0,0,0,0,0,0.000131194,0,0,0,0,0,0,0.000176008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157293,0,0,0,0,0,0,0,0,0,0,0,9.12E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K02500,5.47E-05,5.37E-05,0.000152161,0,0.000134687,4.67E-05,7.36E-05,0,7.86E-05,0,7.74E-05,0,7.04E-05,8.23E-05,6.87E-05,0,0,0,0,0,0,0,0,0,0,0,6.52E-05,0,0,6.22E-05,6.74E-05,0,4.89E-05,8.75E-05,7.80E-05,0,5.07E-05,0.000159179,0,0,0,9.36E-05,0.000112742,6.62E-05,0.000133673,0,0,5.59E-05,0.000123309,6.10E-05,4.95E-05,6.41E-05,0,6.99E-05,6.51E-05,0,6.31E-05,0,6.15E-05,0,0.000129756,0,0,0,0.000137348,0.000170158,0,0.000136701,0,5.93E-05,0,6.51E-05,0,6.12E-05,4.31E-05,0.000148947,0,5.75E-05,0,0,5.65E-05,0.000136784,0,0.000130821,0,8.82E-05,8.80E-05,0.000123292,7.76E-05,0.000108169,7.71E-05,6.27E-05,0,0,6.59E-05,0,0,6.74E-05,0.000110025,0,7.41E-05,0,7.54E-05,0,0,7.34E-05,0,0,8.73E-05,9.88E-05,0,0,9.61E-05,0,6.04E-05,0,8.51E-05,9.81E-05,0.000168256,8.89E-05,0,6.28E-05,0,0,0,0,0,0,6.79E-05,0,0.000198378,0,0,0,6.77E-05,0.000114172,5.70E-05,9.87E-05,0,0,8.46E-05,0,0,7.04E-05,5.83E-05,0.000115466,0,8.36E-05,0,0,0,8.74E-05,0,0,0,0,0,5.64E-05,0,0.00010954,6.78E-05,0,0,9.25E-05,0
K02501,0,0.000104119,0.000173043,0.000126842,0.000105,7.82E-05,0,0,0.000115267,0,0,0,0.000110059,0.000108291,0,0.000314829,0,0,0,0,0.000125647,0.000210458,0,0,0,0.000129833,6.99E-05,0,0,0,0,0.000164905,6.83E-05,0,0,0.000127372,9.40E-05,7.03E-05,0.000116654,0,0.000100397,0,0.000116169,0,8.14E-05,0,0,0,0,0.000179049,0,0,0,0,0,0,7.16E-05,0,0,9.94E-05,8.26E-05,0,0,0.000139011,0,0.000113795,0,0,0,8.30E-05,0,0,0,8.57E-05,7.48E-05,7.87E-05,0,0.000111332,0,0,0,0,0,9.25E-05,0,0,0,0,9.00E-05,0,0,8.13E-05,0,0,0,0,0,0.000100083,0,0.000140392,5.88E-05,0.000105311,9.10E-05,0,0,8.20E-05,0,0,0,0.000103988,0,0,0,0,7.73E-05,9.37E-05,0.000103671,0,9.66E-05,8.98E-05,0,0,0,0,0,8.49E-05,0,0,0,0,0,9.83E-05,0.000162416,0,0,6.69E-05,9.47E-05,0.000113027,0.000139327,0,8.10E-05,8.33E-05,0,0,0,0.000129733,0.000165284,0,0,0.000117583,0,0,0.000122821,0,0,0,0,8.69E-05,0.000100639,0,0.000112814,0,0,0.000113189,0
K02502,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23E-05,0,0,0,0,0,8.78E-05,0,0,0,0,5.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.95E-05,0,0,0,0,0,0,0,0,0,0,9.97E-05,0.000134888,0,0,0,0,0,0,7.71E-05,0,0,0,0,0,0,0,0,0,0,0,0.000100526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119136,0,0,0,0,8.44E-05,0,0,0.000117689,0,0,0,0,0,0,0,0,0,0.000100777,0,0,0,7.92E-05,0,0,0,0,0,0,0
K02503,0.000583789,0.000391949,0.000677191,0.000812954,0.000552711,0.000552901,0.000438812,0.00022471,0.000227847,0.000587051,0.000139097,0.000668003,0.000652162,0.000485841,0.000502795,0.000282852,0.000326654,0.0005876,0.000363624,0.000566081,0.000845179,0.000620534,0.000609297,0.000646005,0.000384536,0.00041461,0.000561464,0.000601724,0.000663218,0.00044269,0.000281816,0.00054167,0.000556781,0.00068983,0.000505724,0.000409362,0.000301033,0.000596825,0.000419965,0.000180167,0.000506515,0.000337367,0.000538948,0.000288539,0.000538898,0.000248833,0.000181413,0.000453753,0.000148716,0.0005631,0.000242713,0.000757356,0.000294509,0.00046764,0.000509863,0.000418137,0.000577182,0.00040425,0.000559124,0.000463419,0.000592183,0.000126303,0.000148846,0.000430948,0.000887341,0.00074873,0.00021529,0.00045914,9.96E-05,0.000595074,0.000353384,0.00042111,0.000477716,0.000553432,0.000685046,0.000611386,0,0.000415198,0.000506958,0.000554643,0.000558695,0.000734503,0.000505403,0.00050899,0.000348315,0.000454524,0.000362973,0.000354499,0.000356458,0.000449153,0.000277115,0.000501382,0.000365205,0.000443377,0.000458962,0.00042849,0.000316524,0.000349,0.000138801,0.000391383,0.000407635,0.000341276,0.000316376,0.00038647,0.000277517,0.000632463,0.000522658,0.000238455,0.000458629,0.000596092,0.000575913,0.000531329,0.000672879,0.000681678,0.000573785,0.000698564,0.000498165,0.00012246,0.000408421,0.000548604,0.000415281,0.000230973,0.001057619,0.000866906,0.000499325,0.000667921,0.000735861,0.000661458,0.000566865,0.001262038,0.000706137,0.000609034,0.000552045,0.000649027,0.000805123,0.000704832,0.000433783,0.000349393,0.000550903,0.000396076,0.000397653,0.0006569,0.000547658,0.000509545,0.000335255,0.000561653,0.000647577,0.000284815,0.000621071,0.000272098,0.001276099,0.000756048,0.000237044,0.000374092,0,0.000163853,0.000104226,0.000451449,0.000402484,0.000583201,0.000533696,0.000318529,0.000732606,0.000740409,0
K02504,7.43E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33E-05,9.39E-05,0,0,0,0,0,0,7.72E-05,0,0,0,0,0,0,8.99E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43E-05,0.000176113,0,0,0,0,0,0,0,0,0,0,0,0.000106509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89E-05,0,0,0,0,9.70E-05,0,0,0.000106294,7.97E-05,0,0,0.000104644,0,0,0,0,0,0,0,0,0,9.01E-05,0,0.000119882,0,0,0,0,0
K02518,0.000763025,0.000847505,0.000818389,0.00048618,0.000476231,0.000584164,0.000286787,0.00043906,0.000862233,0.00117896,0.000566574,0.00041819,0.000535604,0.000422633,0.000564254,0.000978605,0.000588278,0.000432821,0.000163313,0.000943778,0.000596968,0.000372838,0.000354453,0.00053947,0.000809504,0.000816994,0.00060917,0.000452588,0.000402713,0.000498776,0.000645319,0.001007432,0.000611097,0.00115147,0.001045945,0.000532754,0.000459743,0.000464619,0.000345205,0.00065276,0.000907609,0.000433727,0.000446654,0.000351031,0.000442826,0.000217922,0.000743957,0.000254346,0.00056725,0.000759715,0.000408405,0.000706736,0.000395186,0.000808943,0.000233641,0.000360965,0.000523865,0.000675715,0.000717633,0.000599414,0.000652055,0.00013565,0.00050325,0.000259767,0.00059926,0.000664043,0.000600702,0.000657422,0.000540687,0.000694587,0.001029645,0.000755245,0.000691565,0.000674069,0.0007529,0.000746361,0.000374366,0.000594293,0.000513431,0.0007984,0.000510028,0.00051909,0.000239554,0.000691727,0.000629161,0.000865652,0.001106184,0.000589405,0.000701102,0.000624063,0.000303227,0.000434323,0.000174558,0.000546253,0.000526053,0.000335675,0.000395187,0.000317761,0.000503066,0.000568226,0.000311363,0.000696054,0.000441464,0.000716566,0.000615711,0.000562899,0.001064273,0,0.000550245,0.000417011,0.000632966,0.000927864,0.000743498,0.000687586,0.00079909,0.00061042,0.000494616,0.000289593,0.000233939,0.000690382,0.000636447,0.000364444,0,0.00036842,0.000250444,0.000476992,0.000876317,0.000425712,0.000697386,0.001650511,0.001531845,0.000890089,0.000604525,0.001008129,0.000510167,0.000649143,0.000761435,0.000776591,0.000715632,0.000419441,0.000830811,0.00067389,0.000592269,0.00051866,0.000843407,0.000638264,0.000736017,0.000605106,0,0.000355564,0,0.000773284,0.000495494,0.000912349,0,0.000671863,0.000590586,0.000725673,0.000709129,0.000621841,0.001001783,0.000619026,0.000365349,0.000371348,0
K02519,0.000696793,0.00071482,0.000703725,0.000802716,0.001025567,0.000588589,0.000819809,0.000359066,0.000919126,0.000431934,0.001366628,0.000275766,0.000684268,0.001283818,0.001039469,0.001419716,0.000826207,0.000864903,0.000324479,0.000277301,0.00100127,0.000698002,0.00055298,0.000497898,0.000442923,0.000645934,0.000997564,0.000850296,0.000697204,0.000649934,0.000922334,0.001128609,0.00094085,0.000547819,0.000810074,0.000818788,0.000567426,0.000930669,0.00109421,0.000293138,0.000667288,0.000923628,0.000346217,0.000981271,0.000972968,0,0.000301554,0.000764901,0.000639297,0.000986631,0.001111115,0.001011423,0.000752562,0.000465987,0.000828471,0,0.000552586,0.000636141,0.000849172,0.001069649,0.000874126,0.000435555,0.000849279,0.000742521,0.000774512,0.000956315,0.000862757,0.000863759,0.001002857,0.00087953,0.000814564,0.000944592,0.000556372,0.000908188,0.001304553,0.001281461,0.000898334,0.0005161,0.000484149,0.000816639,0.000940907,0.001076599,0.000635954,0.000855063,0.000416398,0.000824801,0.000872346,0.000687071,0.000879769,0.000663572,0.000507227,0.000880719,0.000660092,0.000823649,0.000881732,0.000465954,0.00057153,0.000643005,0.001180454,0.001415159,0.001041368,0.000872637,0.000818396,0.00063426,0.001048175,0.000900127,0.000768014,0.000748331,0.001121836,0.000847225,0.000765577,0,0.001077795,0.000367039,0.000923835,0.000577312,0.00106565,0,0.000660285,0.001029646,0.001446544,0.000382463,0,0.000738897,0.000441082,0.001048894,0.000764213,0.000734088,0.000772736,0,0.00044501,0.000455445,0.001104878,0.000850488,0.000877821,0.000960578,0.001032651,0.000787047,0.000347752,0.001001362,0.000982444,0.000866775,0.000817418,0.000735801,0.001210713,0.00095215,0.000473894,0.00064937,0.000362874,0.000761659,0,0.00106753,0.000798773,0.000767257,0.002626169,0.00108578,0.000960857,0.000993258,0.000700295,0.000692537,0.000572165,0.001030418,0.00055524,0.000871041,0
K02520,0.00060816,0.000872093,0.001093716,0.000451126,0.000410134,0.000818854,0.00089167,0.000714887,0.000958967,0.000849309,0.000871253,0.001074261,0.000827347,0.000807564,0.001006992,0.000851282,0.000603665,0.000298284,0.000921764,0.000822909,0.000722997,0.000603145,0.001068769,0.001390936,0.000597397,0.001412349,0.000609335,0.000622061,0.000828623,0.000744364,0.000798514,0.000899932,0.000988639,0.000325139,0.000491287,0.000518802,0.000754988,0.000700994,0.000730163,0.000842564,0.000829078,0.000831103,0.000780768,0.000525569,0.000993373,0.000569689,0.000953784,0.000762419,0.00044332,0.000986681,0.000779353,0.000859168,0.000678288,0.000752501,0.000901941,0.000572871,0.000997647,0.000865163,0.000532087,0.000528842,0.000818869,0.0010759,0.000880074,0.000910976,0.002885039,0.000954207,0.000700396,0.000489109,0.000483889,0.000570335,0.000725087,0.000824585,0.000603065,0.000801743,0.00093223,0.00099235,0.000328532,0.000642508,0,0.000628896,0.001052827,0.000653986,0.000738023,0.000978061,0.001038926,0.001022875,0.000676987,0.000755324,0.000628563,0.000707804,0.00111991,0.000912817,0.001095014,0.000721289,0.000496665,0.000951179,0.001474834,0.000923273,0.000410486,0.000914144,0.000951359,0.00051505,0.00061927,0.000770604,0.000457143,0.00083254,0.000390134,0.000500631,0.00080492,0.000744659,0.001140456,0.00167453,0.000938609,0.000862115,0.000731089,0.000870096,0.000846016,0.000631622,0.001114301,0.000822897,0.000457293,0.000911064,0.000826964,0.000258361,0.000923705,0.000942923,0.000858647,0.000845589,0.00114216,0,0.000466608,0.001399432,0.000865696,0.000524412,0.000927098,0.000904667,0.000611704,0.000447793,0.000652789,0.000658717,0.000746595,0.001017573,0.000867728,0.000789017,0.00098581,0.001133065,0.000848812,0.000805318,0.000220045,0.000625192,0.001713955,0.000714567,0.000642985,0.001266199,0.000905772,0.000468576,0.000619514,0.001038172,0.000501905,0.001094015,0.00054158,0.000560055,0.0008412,0.000674459,0.001712471
K02523,0.00012861,9.76E-05,0,8.89E-05,8.83E-05,5.24E-05,0,0,0,0,0,0,9.54E-05,7.68E-05,0,0,0,0,0.000100911,0,0,0,7.91E-05,0,0,0,0.000127627,7.88E-05,0,0,0,0,0,0,0,9.39E-05,6.41E-05,5.18E-05,0.000109514,0,0,0,0,6.69E-05,5.73E-05,0,0,5.73E-05,0,0,0,7.05E-05,0,0,7.38E-05,0,6.19E-05,0,6.93E-05,8.46E-05,0,0,0,0.000108898,0,6.62E-05,0,0,0,6.50E-05,0,0,0,0,0,0,0,0.000101103,0,0,6.30E-05,0,0,8.15E-05,7.87E-05,0,0,0,5.96E-05,0,0,6.54E-05,0.000280374,0,0,0.000152153,0,0,0,0,8.83E-05,7.57E-05,6.28E-05,0.000120854,0.000103845,0,0,0,0,6.56E-05,0,0,5.74E-05,0,5.71E-05,0,7.26E-05,0,0,6.81E-05,0.000140782,8.30E-05,0,0,0,8.78E-05,9.04E-05,9.79E-05,0,0,0,6.62E-05,0,0,5.38E-05,5.43E-05,7.02E-05,8.09E-05,9.67E-05,0,6.63E-05,6.24E-05,7.48E-05,6.41E-05,0,4.06E-05,0,6.49E-05,0,0,0,0.000136817,8.53E-05,0,0,0,0,0,7.00E-05,0,0,0,0,8.48E-05,0
